alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,6,14,1000,constant,0.4261999999999994,0.3993592115456427,0.4530407884543562,separated,60,0.95,mixture/0.1/6/5/14
0.1,6,15,400,constant,-0.3248333333333335,-0.6649818436655137,0.0153151769988468,uncertain,60,0.95,mixture/0.1/6/5/15
0.1,6,15,1000,constant,-0.3892666666666668,-0.6565967083936612,-0.1219366249396725,nonseparated,60,0.95,mixture/0.1/6/5/15
0.1,6,16,400,constant,-0.2831666666666667,-0.3472284039791486,-0.2191049293541847,nonseparated,60,0.95,mixture/0.1/6/5/16
0.1,6,16,1000,constant,-0.3227333333333333,-0.3559577119386065,-0.2895089547280601,nonseparated,60,0.95,mixture/0.1/6/5/16
0.1,6,17,400,constant,-0.0771666666666666,-0.401938668263023,0.2273924780683182,uncertain,60,0.95,mixture/0.1/6/5/17
0.1,6,17,1000,constant,-0.0265000000000001,-0.274784675855891,0.2217846758558908,uncertain,60,0.95,mixture/0.1/6/5/17
0.1,6,18,400,constant,-0.1679999999999998,-0.5142880044586086,-0.0125344222927413,nonseparated,60,0.95,mixture/0.1/6/5/18
0.1,6,18,1000,constant,-0.3261999999999999,-0.3990145423351251,-0.2533854576648747,nonseparated,60,0.95,mixture/0.1/6/5/18
0.1,6,19,400,constant,0.0973333333333337,0.0413717319711272,0.1532949346955402,separated,60,0.95,mixture/0.1/6/5/19
0.1,6,19,1000,constant,0.1441333333333335,0.1143539694943639,0.1739126971723031,separated,60,0.95,mixture/0.1/6/5/19
0.1,7,0,400,constant,-0.2172499999999999,-0.3758972560210493,-0.0586027439789506,nonseparated,60,0.95,mixture/0.1/7/5/0
0.1,7,0,1000,constant,-0.0605333333333333,-0.1476795268400053,-0.025875292177255,nonseparated,60,0.95,mixture/0.1/7/5/0
0.1,7,1,400,constant,-0.3184999999999999,-0.5196789398942865,-0.1408694903747926,nonseparated,60,0.95,mixture/0.1/7/5/1
0.1,7,1,1000,constant,-0.1499333333333332,-0.2604437581363137,-0.1315455760188866,nonseparated,60,0.95,mixture/0.1/7/5/1
0.1,7,2,400,constant,0.21725,0.1214422708986184,0.2718387227927153,separated,60,0.95,mixture/0.1/7/5/2
0.1,7,2,1000,constant,0.2276999999999993,0.1884655836833455,0.2541507944087243,separated,60,0.95,mixture/0.1/7/5/2
0.1,7,3,400,constant,0.4290833333333336,0.4092318823930085,0.4489347842736588,separated,60,0.95,mixture/0.1/7/5/3
0.1,7,3,1000,constant,0.4362666666666663,0.4239690395372413,0.4485642937960913,separated,60,0.95,mixture/0.1/7/5/3
0.1,7,4,400,constant,0.0575000000000002,-0.1438703455901701,0.2450397090079951,uncertain,60,0.95,mixture/0.1/7/5/4
